filepath,label,class_idx,split
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (29).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (156).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (89).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (135).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0113.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (125).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (81).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (77).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0235.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0210.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (24).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (59).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (311).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (238).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0384.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0099.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0152.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0295.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0186.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0131.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (87).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0129.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (170).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (110).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (352).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0071.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (152).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (186).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0006.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0237.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (338).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (12).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (8).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (245).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (116).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (106).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (99).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (170).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0359.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (391).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (31).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0103.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0248.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (221).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (126).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (210).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (74).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (3).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0108.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (133).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (183).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (261).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0297.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0315.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0027.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (103).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (83).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (323).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (35).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (161).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0351.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (279).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (47).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (88).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0348.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0061.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (143).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0312.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (141).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0207.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (234).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (282).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0236.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (385).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0092.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0280.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (408).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0294.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (180).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (360).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (177).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (255).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0199.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0187.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0053.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (98).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0328.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0345.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (396).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (76).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0162.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (82).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (76).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (363).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (38).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (1).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (210).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (8).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (377).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (40).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (84).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0391.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0136.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (93).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0172.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0026.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0034.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (371).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0179.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0330.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (82).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (384).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (173).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0065.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (213).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (21).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0277.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0217.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (4).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0192.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (434).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (280).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (201).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (185).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0267.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (20).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0005.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (333).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0119.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0203.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (60).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0362.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (177).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (75).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (107).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0072.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (417).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (105).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (66).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0174.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (53).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0051.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (51).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (263).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0151.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0028.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (124).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (404).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0170.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (22).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (74).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (175).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (107).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (422).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (40).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (163).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0165.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (401).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (73).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (277).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (124).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (120).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0284.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (309).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (380).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (421).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (13).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (283).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (303).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (139).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0264.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (58).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (199).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (43).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0346.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (345).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0173.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0074.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (85).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (405).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (264).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (121).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (86).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (262).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (249).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0146.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0120.jpg,INVALID_INPUT,0,train
